price,address,property_type,bedrooms,bathrooms,size_square_meters,latitude,longitude,borough,Price_per_square_meter
200000.0,"London Road, Hackbridge, Wallington, SM6",Flat,1.0,1.0,30.0,51.3706698,-0.1524664,Sutton,6666.666666666667
3650000.0,"Ferry Street, Isle Of Dogs, London, E14",House,6.0,3.0,368.0,51.4872434,-0.0133325,Tower Hamlets,9918.478260869566
3500000.0,"Ivory House, St Katharine Docks, London, E1W",Flat,4.0,3.0,194.0,51.5072075,-0.0715899,Tower Hamlets,18041.23711340206
3250000.0,"Mile End Road, Bethnal Green, London, E1",Terraced,6.0,3.0,409.0,51.5218572,-0.0461905,Tower Hamlets,7946.210268948655
3200000.0,"Pierpoint Building, 
16 Westferry Road, E14",Penthouse,3.0,2.0,271.0,51.5008776,-0.0271059376014645,Tower Hamlets,11808.118081180812
3000000.0,"Peary Place, London E2",Terraced,3.0,3.0,257.0,51.5282231,-0.0504831,Tower Hamlets,11673.151750972762
2500000.0,"St Katharine Docks, Wapping, E1W",House Boat,5.0,3.0,479.0,51.5065406,-0.0716502,Tower Hamlets,5219.206680584552
2100000.0,"Wapping High St, Wapping, London, E1W",House,4.0,3.0,147.0,51.5044344,-0.0560206,Tower Hamlets,14285.714285714286
1950000.0,"South Quay Plaza, 
Canary Wharf, E14",Penthouse,3.0,3.0,116.0,51.500497800000005,-0.0174200013733549,Tower Hamlets,16810.344827586207
1800000.0,"Marsh Wall, London, E14",Apartment,3.0,2.0,110.0,51.5011376,-0.0224241,Tower Hamlets,16363.636363636364
1780000.0,"Sterling Mansions, 75 Leman Street, E1",Duplex,3.0,2.0,153.0,51.512682100000006,-0.069485160953315,Tower Hamlets,11633.986928104576
1750000.0,"Narrow Street, London, E14",Penthouse,2.0,3.0,167.0,51.5091582,-0.0298568,Tower Hamlets,10479.041916167664
1675000.0,"Pan Peninsula, Canary Wharf, London, E14",Flat,2.0,2.0,146.0,51.4999854,-0.0178228351098393,Tower Hamlets,11472.602739726028
1650000.0,"Marsh Wall, London, E14",Apartment,3.0,2.0,110.0,51.5011376,-0.0224241,Tower Hamlets,15000.0
1650000.0,"White Horse Lane, London, E1",Detached,4.0,4.0,165.0,51.5211316,-0.0450483,Tower Hamlets,10000.0
1600000.0,"Wapping Lane, Wapping, London, E1W",Flat,3.0,2.0,122.0,51.5061174,-0.0585984,Tower Hamlets,13114.754098360656
1550000.0,"Merino Gardens, Wapping, E1W",Flat,2.0,2.0,89.0,51.50788855,-0.0650936814563403,Tower Hamlets,17415.73033707865
1500000.0,"Landmark East Tower, London, E14",Apartment,3.0,2.0,134.0,51.5019471,-0.0247691008320552,Tower Hamlets,11194.029850746268
1500000.0,"Princelet Street, Spitalfields, E1",Flat,4.0,2.0,149.0,51.5197808,-0.0734091,Tower Hamlets,10067.114093959732
1500000.0,"Orion Point, 7 Crews Street, Canary Wharf, E14",Duplex,4.0,3.0,255.0,51.4918399,-0.02609205,Tower Hamlets,5882.35294117647
1500000.0,"Gullivers Wharf, Wapping, E1W",Flat,3.0,3.0,175.0,51.50455925,-0.0569304632504538,Tower Hamlets,8571.42857142857
1500000.0,"Pan Peninsula Square, Canary Wharf, London, E14",Flat,3.0,3.0,152.0,51.4997773,-0.0180162,Tower Hamlets,9868.421052631578
1500000.0,"Newark Street, London",Terraced,7.0,2.0,164.0,51.5169394,-0.0614819,Tower Hamlets,9146.341463414634
1450000.0,"Aspen, Canary Wharf, E14",Flat,3.0,2.0,109.0,51.5075194,-0.0092381,Tower Hamlets,13302.752293577982
1400000.0,"Arena Tower, 
25 Crossharbour Plaza, E14",Flat,3.0,2.0,124.0,51.4977086,-0.0155516429588351,Tower Hamlets,11290.32258064516
1400000.0,"Marsh Wall, Canary Wharf, E14",Apartment,3.0,3.0,112.0,51.5011376,-0.0224241,Tower Hamlets,12500.0
1400000.0,"Landmark West Tower, 
22 Marsh Wall, E14",Flat,3.0,2.0,164.0,51.50226585,-0.02542435,Tower Hamlets,8536.585365853658
1365000.0,Baltimore Wharf E14,Apartment,2.0,2.0,127.0,51.4968938,-0.0145332,Tower Hamlets,10748.031496062991
1350000.0,"Three Colt Street, London, E14",Terraced,4.0,4.0,120.0,51.5105431,-0.0304113,Tower Hamlets,11250.0
1350000.0,"Landmark East Tower, 
24 Marsh Wall, E14",Flat,3.0,2.0,137.0,51.5019471,-0.0247691008320552,Tower Hamlets,9854.014598540149
1325000.0,"Princelet Street, Spitalfields, London, E1",Flat,2.0,2.0,107.0,51.5197808,-0.0734091,Tower Hamlets,12383.177570093458
1315000.0,"Arrival Square, London, E1W",Apartment,2.0,2.0,81.0,51.5175861,-0.0825626,Tower Hamlets,16234.567901234568
1300000.0,"The Highway, Wapping, London, E1W",Penthouse,3.0,3.0,251.0,51.509389,-0.0606443,Tower Hamlets,5179.282868525896
1280000.0,"Landmark Square, Canary Wharf, London, E14",Flat,2.0,2.0,87.0,51.501921,-0.0252613065804701,Tower Hamlets,14712.64367816092
1250000.0,"Marsh Wall, London, E14",Apartment,2.0,2.0,86.0,51.5011376,-0.0224241,Tower Hamlets,14534.883720930233
1250000.0,"Bethnal Green Road, London E2",Maisonette,2.0,2.0,130.0,51.525465,-0.0706488,Tower Hamlets,9615.384615384615
1250000.0,"Charrington Tower, New Providence Wharf, Canary Wharf, E14",Apartment,3.0,3.0,132.0,51.5069443,-0.0054560070200722,Tower Hamlets,9469.69696969697
945000.0,"Berglen Court, Limehouse, London, E14",Flat,3.0,2.0,123.0,51.5117129,-0.0384885523386869,Tower Hamlets,7682.926829268293
1250000.0,"Aberavon Road, E3",Terraced,3.0,1.0,135.0,51.5252712,-0.0341453,Tower Hamlets,9259.25925925926
1200000.0,"Woodstock Terrace, Canary Wharf, London, E14",House,4.0,2.0,149.0,51.5099021,-0.0157081,Tower Hamlets,8053.6912751677855
1200000.0,"Lancaster Drive, London, E14",Terraced,5.0,5.0,139.0,51.5458872,-0.1691899,Tower Hamlets,8633.093525179856
1195000.0,"Admiralty, London, E1W",Flat,2.0,2.0,76.0,51.50673695,-0.1286261545656835,Tower Hamlets,15723.684210526317
1180000.0,"183-189 Marsh Wall, London, E14",Apartment,2.0,2.0,91.0,51.5011376,-0.0224241,Tower Hamlets,12967.032967032968
1180000.0,"Piazza Walk, London, E1",Apartment,1.0,1.0,65.0,51.5135229,-0.0694168,Tower Hamlets,18153.846153846152
1160000.0,"Marsh Wall, London, E14",Apartment,2.0,2.0,90.0,51.5011376,-0.0224241,Tower Hamlets,12888.888888888889
1150000.0,"Eaton House, Canary Wharf, London, E14",Flat,3.0,3.0,139.0,51.5071649,-0.0281602460667238,Tower Hamlets,8273.381294964029
1150000.0,"Wardian, Wards Place, London",Apartment,2.0,2.0,99.0,51.50144865,-0.0226737741515543,Tower Hamlets,11616.161616161617
1150000.0,"Sextant Avenue, Isle Of Dogs, London, E14",Semi-Detached,4.0,2.0,144.0,51.49178825,-0.0044030085311517,Tower Hamlets,7986.111111111111
1150000.0,"Ares Court, Homer Drive, Canary Wharf, London, E14",Penthouse,3.0,3.0,220.0,51.4911581,-0.0249405729868385,Tower Hamlets,5227.272727272727
1150000.0,"Hobart Building, Canary Wharf, London, E14",Flat,2.0,2.0,96.0,51.50144865,-0.0226737741515543,Tower Hamlets,11979.166666666666
1145000.0,"Rope Court, E14",Maisonette,3.0,3.0,149.0,53.0759129,-2.4535544,Tower Hamlets,7684.563758389262
1100000.0,"Canter Way, London, E1",Flat,2.0,2.0,91.0,51.5140474,-0.0694008,Tower Hamlets,12087.912087912087
1100000.0,"Hertsmere Road, 
Canary Wharf, E14",Flat,2.0,2.0,182.0,51.5077184,-0.0225607,Tower Hamlets,6043.956043956044
1100000.0,"Commercial Street, London, E1",Apartment,2.0,2.0,117.0,51.5227907,-0.0775448,Tower Hamlets,9401.709401709402
1100000.0,"Dollar Bay Place, London, E14",Flat,2.0,2.0,104.0,51.500861,-0.0102453,Tower Hamlets,10576.923076923076
1100000.0,"Wapping High Street, Wapping, London, E1W",Flat,2.0,2.0,81.0,51.5044344,-0.0560206,Tower Hamlets,13580.246913580248
1090000.0,"Gullivers Wharf, Wapping, London, E1W",Flat,2.0,3.0,138.0,51.50455925,-0.0569304632504538,Tower Hamlets,7898.550724637681
1100000.0,"Dollar Bay Place, London, E14",Flat,2.0,2.0,104.0,51.500861,-0.0102453,Tower Hamlets,10576.923076923076
1060000.0,"Landmark Pinnacle,, Canary Wharf, London, E14",Flat,2.0,1.0,78.0,51.5027149,-0.0254801760442821,Tower Hamlets,13589.74358974359
1060000.0,"Landmark Pinnacle,, Canary Wharf, London, E14",Flat,2.0,1.0,88.0,51.5027149,-0.0254801760442821,Tower Hamlets,12045.454545454546
1030000.0,"Chaucer Gardens, London, E1",Apartment,1.0,1.0,55.0,51.514129,-0.0681517651140317,Tower Hamlets,18727.272727272728
1000000.0,"Prescot Street, 
Tower Bridge, E1",Flat,3.0,2.0,113.0,51.5117671,-0.0715620285038264,Tower Hamlets,8849.557522123894
1000000.0,"West Gardens, Wapping, London, E1W",Detached,4.0,2.0,116.0,51.5093843,-0.0556104,Tower Hamlets,8620.689655172413
1000000.0,"Alie Street, Whitechapel, London, E1",Flat,3.0,3.0,117.0,51.5133341,-0.0723485,Tower Hamlets,8547.008547008547
1000000.0,"Alloway Road, E3",Terraced,3.0,1.0,134.0,51.5269387,-0.03501,Tower Hamlets,7462.686567164179
1000000.0,"Landmark East Tower, Canary Wharf, London, E14",Flat,3.0,2.0,134.0,51.5019471,-0.0247691008320552,Tower Hamlets,7462.686567164179
1000000.0,"Alie Street, Aldgate, E1",Apartment,3.0,3.0,111.0,51.5139267,-0.0702843,Tower Hamlets,9009.009009009009
1000000.0,"Coborn Road, E3",Terraced,3.0,1.0,137.0,51.5274822,-0.0305653,Tower Hamlets,7299.270072992701
999995.0,"Chaucer Gardens, London, E1",Apartment,1.0,1.0,56.0,51.514129,-0.0681517651140317,Tower Hamlets,17857.053571428572
975000.0,"Discovery Dock East, Canary Wharf, London, E14",Flat,2.0,2.0,125.0,51.5009742,-0.0181681,Tower Hamlets,7800.0
950000.0,"Dollar Bay, Canary Wharf, London, E14",Flat,2.0,2.0,80.0,51.50067605,-0.010105606505847,Tower Hamlets,11875.0
950000.0,"Jamestown Way, Isle Of Dogs, London, E14",House,4.0,3.0,154.0,51.5080719,0.0002363,Tower Hamlets,6168.831168831169
945000.0,"Berglen Court, 
7 Branch Road, E14",Penthouse,3.0,2.0,126.0,51.51182325,-0.0381298092419098,Tower Hamlets,7500.0
945000.0,"Berglen Court, Limehouse, London, E14",Flat,3.0,2.0,123.0,51.5117129,-0.0384885523386869,Tower Hamlets,7682.926829268293
925000.0,"The Highway, Wapping, London, E1W",Flat,2.0,2.0,132.0,51.509389,-0.0606443,Tower Hamlets,7007.575757575758
910000.0,"Piazza Walk, London, E1",Apartment,1.0,2.0,71.0,51.5135229,-0.0694168,Tower Hamlets,12816.901408450703
900000.0,"Steam Mills, Fairclough Street, Whitechapel, London, E1",Maisonette,2.0,2.0,113.0,51.51335950000001,-0.065762575289159,Tower Hamlets,7964.601769911505
900000.0,"Charrington Tower, 11 Biscayne Avenue, Canary Wharf, E14",Apartment,2.0,2.0,90.0,51.5069443,-0.0054560070200722,Tower Hamlets,10000.0
900000.0,"Prescot Street, City, London, E1",Flat,2.0,2.0,100.0,53.4106202,-2.964809,Tower Hamlets,9000.0
900000.0,"Marsh Wall, London, E14",Flat,1.0,1.0,58.0,51.5011376,-0.0224241,Tower Hamlets,15517.241379310344
900000.0,"Discovery Dock Apartments East, 
3 South Quay Square, E14",Penthouse,2.0,2.0,113.0,51.5010824,-0.0181476810585434,Tower Hamlets,7964.601769911505
900000.0,"Cleveland Way, Stepney Green, E1",Apartment,1.0,1.0,145.0,51.5214638,-0.0524951,Tower Hamlets,6206.896551724138
900000.0,"26 Hertsmere Road, Canary Wharf, London",Apartment,2.0,2.0,141.0,51.5071212,-0.0211815781672979,Tower Hamlets,6382.978723404255
900000.0,"Boatyard Apartments, 
30 Ferry Street, E14",Penthouse,3.0,2.0,132.0,51.48635135,-0.0131601869734431,Tower Hamlets,6818.181818181818
900000.0,"West India Quay, Canary Wharf, London E14",Apartment,2.0,2.0,132.0,51.5067417,-0.0204833,Tower Hamlets,6818.181818181818
900000.0,"Berglen Court, 
7 Branch Road, E14",Flat,2.0,2.0,106.0,51.51182325,-0.0381298092419098,Tower Hamlets,8490.566037735849
890000.0,"12 Dock Street, London, E1",Flat,2.0,1.0,67.0,51.5106589,-0.068469,Tower Hamlets,13283.58208955224
889990.0,"Catalina House, London, E1",Flat,2.0,2.0,88.0,51.44027725,0.081685124590827,Tower Hamlets,10113.522727272728
885000.0,"Barnfield Place, London, E14",Semi-Detached,4.0,1.0,113.0,51.4904932,-0.0211271,Tower Hamlets,7831.858407079646
884000.0,"Wardian, Canary Wharf, London, E14",Flat,2.0,2.0,79.0,51.50144865,-0.0226737741515543,Tower Hamlets,11189.87341772152
880000.0,"One Park Drive, Wood Wharf, Canary Wharf, London, E14",Apartment,1.0,1.0,65.0,51.502280850000005,-0.0150544001619434,Tower Hamlets,13538.46153846154
880000.0,"East Arbour Street, Stepney, London, E1",House,2.0,1.0,91.0,51.5149661,-0.0474191,Tower Hamlets,9670.329670329673
860000.0,"Dock East, Canary Wharf, E14",Apartment,2.0,1.0,65.0,51.5108442,-0.0213138,Tower Hamlets,13230.76923076923
860000.0,"Booker Close E14, Tower Hamlets, London, E14",Terraced,3.0,1.0,113.0,51.5171772,-0.0289104,Tower Hamlets,7610.619469026548
850000.0,"Aspen, Canary Wharf, E14",Flat,2.0,2.0,79.0,51.5075194,-0.0092381,Tower Hamlets,10759.493670886077
850000.0,"Chinnocks Wharf, 
42 Narrow Street, E14",Flat,3.0,2.0,114.0,51.50975355,-0.0382971540895826,Tower Hamlets,7456.140350877193
850000.0,"White Horse Road, Stepney, E1",Terraced,3.0,1.0,91.0,51.515363,-0.0404673,Tower Hamlets,9340.65934065934
850000.0,"Baldock Street, E3",Terraced,3.0,2.0,128.0,51.5306472,-0.0176498,Tower Hamlets,6640.625
850000.0,"Ropery Street, E3",Terraced,2.0,1.0,84.0,51.522012,-0.03235,Tower Hamlets,10119.047619047618
850000.0,"Umberston Street, London, E1",Penthouse,3.0,2.0,79.0,51.5147235,-0.0629774,Tower Hamlets,10759.493670886077
850000.0,"Umberston Street, London, E1",Penthouse,3.0,2.0,79.0,51.5147235,-0.0629774,Tower Hamlets,10759.493670886077
850000.0,"Discovery Dock Apartments East, Canary Wharf, London, E14",Flat,2.0,2.0,105.0,51.5010824,-0.0181476810585434,Tower Hamlets,8095.238095238095
825000.0,"Belgrave Court, Canary Wharf, London, E14",Flat,2.0,2.0,86.0,51.50713155,-0.029052137167134,Tower Hamlets,9593.023255813954
815000.0,"Landmark Pinnacle, Canary Wharf, London, E14",Flat,1.0,1.0,64.0,51.5027149,-0.0254801760442821,Tower Hamlets,12734.375
810000.0,"Columbia Road, Columbia Road, London, E2",House,4.0,3.0,99.0,50.7518459,-1.8882591,Tower Hamlets,8181.818181818182
810000.0,"Columbia Road, Columbia Road, London, E2",House,4.0,3.0,99.0,50.7518459,-1.8882591,Tower Hamlets,8181.818181818182
800000.0,"Piazza Walk, London, E1",Apartment,2.0,2.0,89.0,51.5135229,-0.0694168,Tower Hamlets,8988.76404494382
800000.0,"Horizons Tower, Yabsley Street, Canary Wharf, London, E14",Apartment,3.0,2.0,88.0,51.50495765,-0.0068836922106572,Tower Hamlets,9090.90909090909
800000.0,"Stylus House, Devonport Street, Shadwell, London, E1",Flat,2.0,2.0,79.0,51.51231695,-0.0488610413861374,Tower Hamlets,10126.582278481012
800000.0,"Aspen, Canary Wharf, London E14",Apartment,2.0,2.0,52.0,51.5075194,-0.0092381,Tower Hamlets,15384.615384615385
800000.0,"Barnfield Place, 
Millwall, E14",House,3.0,2.0,99.0,51.4904932,-0.0211271,Tower Hamlets,8080.80808080808
800000.0,"Wardian, 1 Wards Place London E14 9TP",Apartment,1.0,1.0,51.0,51.501702550000005,-0.0221879046132754,Tower Hamlets,15686.27450980392
800000.0,"Chinnocks Wharf, 
42 Narrow Street, E14",Flat,2.0,2.0,79.0,51.50975355,-0.0382971540895826,Tower Hamlets,10126.582278481012
800000.0,"Hampton Tower, 
75 Marsh Wall, E14",Flat,1.0,1.0,60.0,51.5010246,-0.0172692433028106,Tower Hamlets,13333.333333333334
800000.0,"Arena Tower, 
25 Crossharbour Plaza, E14",Penthouse,1.0,1.0,71.0,51.4977086,-0.0155516429588351,Tower Hamlets,11267.605633802816
799950.0,"Hampton Tower, Canary Wharf, London, E14",Flat,1.0,1.0,60.0,51.5010246,-0.0172692433028106,Tower Hamlets,13332.5
795000.0,"China Court, Quay 430, London, E1W",Duplex,2.0,3.0,101.0,51.50724305,-0.0629179629533158,Tower Hamlets,7871.287128712871
795000.0,"Sheep Lane, London, E8",Apartment,2.0,2.0,73.0,51.5360704,-0.0597839,Tower Hamlets,10890.410958904107
795000.0,"Wardian London, Canary Wharf, London, E14",Flat,2.0,2.0,78.0,51.50144865,-0.0226737741515543,Tower Hamlets,10192.307692307691
785000.0,"Hemming Street, Bethnal Green, E1",Apartment,3.0,2.0,90.0,51.5226952,-0.0636345,Tower Hamlets,8722.222222222223
785000.0,"Heritage Tower, 118 East Ferry Road, Isle Of Dogs, E14",Apartment,2.0,2.0,73.0,51.4970813,-0.0136754,Tower Hamlets,10753.424657534246
560000.0,"Branch Road, Limehouse, London, E14",Flat,2.0,2.0,73.0,51.5122468,-0.0390288,Tower Hamlets,7671.232876712329
780000.0,"22 Marsh Wall, London, E14",Apartment,2.0,2.0,76.0,51.50226585,-0.02542435,Tower Hamlets,10263.157894736842
780000.0,"Wapping Lane, Wapping, London, E1W",Flat,2.0,2.0,79.0,51.5061174,-0.0585984,Tower Hamlets,9873.417721518988
780000.0,"Berkeley Tower, 48 Westferry Circus, London",Apartment,2.0,2.0,121.0,51.50629995,-0.027723383964405,Tower Hamlets,6446.280991735537
779000.0,"Moran House, Wapping, London, E1W",Flat,2.0,1.0,90.0,51.50446365,-0.0572550076054599,Tower Hamlets,8655.555555555555
775000.0,"Dundee Wharf, 100 Three Colt Street, London, E14",Apartment,2.0,2.0,90.0,51.5079717,-0.0297005963805313,Tower Hamlets,8611.111111111111
760000.0,"Rectory Square, London E1",Terraced,3.0,2.0,89.0,51.5187847,-0.0441437,Tower Hamlets,8539.32584269663
760000.0,"Rectory Square, London E1",Terraced,3.0,2.0,89.0,51.5187847,-0.0441437,Tower Hamlets,8539.32584269663
760000.0,"Landmark Pinnacle, Canary Wharf, London, E14",Flat,1.0,1.0,55.0,51.5027149,-0.0254801760442821,Tower Hamlets,13818.181818181818
750000.0,"Wentworth Street, Spitalfields, London, E1",Flat,2.0,2.0,58.0,51.5171924,-0.0711379,Tower Hamlets,12931.03448275862
750000.0,"Millharbour, Canary Wharf, E14",Apartment,2.0,2.0,68.0,51.498923,-0.0187841,Tower Hamlets,11029.411764705885
750000.0,"3 Limeharbour, London, E14 9LU",Apartment,2.0,2.0,104.0,51.4977638,-0.0135299,Tower Hamlets,7211.538461538462
749999.0,"Landmark East Tower, 
24 Marsh Wall, E14",Flat,2.0,2.0,75.0,51.5019471,-0.0247691008320552,Tower Hamlets,9999.986666666666
735000.0,"Old Ford Road, Bow, London, E3",Apartment,3.0,3.0,116.0,51.5356475,-0.0302812,Tower Hamlets,6336.206896551724
735000.0,"Baltimore Wharf, 
Millwall, E14",Flat,2.0,2.0,71.0,51.4969628,-0.015078491819065,Tower Hamlets,10352.112676056338
730000.0,"Goodluck Hope, Orchard Place, London, E14",Flat,2.0,2.0,86.0,51.5086811,0.0070576,Tower Hamlets,8488.372093023256
730000.0,"Marsh Wall, London, E14",Serviced Apartments,1.0,1.0,58.0,51.5011376,-0.0224241,Tower Hamlets,12586.206896551725
725000.0,"West India Quay, Canary Wharf, London, E14",Flat,2.0,2.0,87.0,51.5067417,-0.0204833,Tower Hamlets,8333.333333333334
720000.0,"Marsh Wall, London, E14",Apartment,1.0,1.0,53.0,51.5011376,-0.0224241,Tower Hamlets,13584.90566037736
715000.0,"Landmark Pinnacle, 10 Marsh Wall, London, E14 9GU",Flat,1.0,1.0,62.0,51.5027149,-0.0254801760442821,Tower Hamlets,11532.258064516129
700000.0,"Knighten Street, Wapping, London, E1W",Flat,2.0,2.0,90.0,51.504836,-0.0638476,Tower Hamlets,7777.777777777777
700000.0,"Wrexham Road, E3",End of Terrace,2.0,1.0,101.0,51.5300067,-0.0200289,Tower Hamlets,6930.693069306931
700000.0,"Canter Way, London, E1",Apartment,1.0,1.0,57.0,51.5140474,-0.0694008,Tower Hamlets,12280.701754385966
700000.0,"Pan Peninsula Square , London, E14",Apartment,2.0,2.0,66.0,51.4997773,-0.0180162,Tower Hamlets,10606.060606060606
700000.0,"Lockesfield Place, London, E14",Town House,3.0,2.0,86.0,51.4884199,-0.0142805,Tower Hamlets,8139.53488372093
700000.0,"Lockesfield Place, London, E14",Terraced,3.0,3.0,83.0,51.4884199,-0.0142805,Tower Hamlets,8433.734939759037
700000.0,"Goodluck Hope, 79 Orchard Place, E14 0JX",Apartment,2.0,2.0,86.0,51.508430700000005,0.0063731475159768,Tower Hamlets,8139.53488372093
700000.0,"Palmers Road, Bethnal Green, London, E2",Flat,2.0,1.0,89.0,51.529259,-0.0421903,Tower Hamlets,7865.168539325843
700000.0,"Baltimore Wharf, London",Apartment,2.0,2.0,90.0,51.4968938,-0.0145332,Tower Hamlets,7777.777777777777
700000.0,"Arniston Way, Tower Hamlets, London, E14",Flat,2.0,2.0,93.0,51.5085123,-0.0079797,Tower Hamlets,7526.881720430108
695000.0,"Kennet Street, Wapping, London, E1W",Flat,2.0,2.0,108.0,51.5068557,-0.0644551,Tower Hamlets,6435.185185185185
695000.0,"Gunthorpe Street, London, E1",Apartment,1.0,1.0,52.0,51.5164802,-0.0713317,Tower Hamlets,13365.384615384615
675000.0,"Aspen, Canary Wharf, E14",Flat,1.0,1.0,55.0,51.5075194,-0.0092381,Tower Hamlets,12272.727272727272
675000.0,"Grand Regent Tower, Bethnal Green, London, E2",Flat,2.0,2.0,77.0,51.5282508,-0.04099855,Tower Hamlets,8766.233766233767
675000.0,"Palmers Road, Bethnal Green, London, E2",Flat,2.0,1.0,107.0,51.529259,-0.0421903,Tower Hamlets,6308.411214953271
660000.0,"Canter Way, London, E1",Apartment,1.0,1.0,52.0,51.5140474,-0.0694008,Tower Hamlets,12692.307692307691
655000.0,"Piazza Walk, London, E1",Flat,1.0,1.0,51.0,51.5135229,-0.0694168,Tower Hamlets,12843.137254901962
600000.0,"Lewis Avenue, London",House,3.0,1.0,88.0,51.5988269,-0.0189009,Waltham Forest,6818.181818181818
1850000.0,"Green Lane, Bury Road, Chingford",House,5.0,4.0,341.0,53.57575475,-2.3405314000000006,Waltham Forest,5425.219941348973
1400000.0,"Oakhurst Gardens, London, E17",Detached,5.0,3.0,360.0,51.6299454,0.0176464,Waltham Forest,3888.8888888888887
1250000.0,"The Ridgeway, Chingford",House,5.0,3.0,240.0,51.630377,-0.0027424,Waltham Forest,5208.333333333333
1175000.0,"Lodge Villas, Woodford Green, IG8",Semi-Detached,6.0,4.0,253.0,51.6051414,0.0179271,Waltham Forest,4644.268774703557
1150000.0,"Hempstead Road, London",Semi-Detached,5.0,2.0,212.0,51.591792,0.0016198,Waltham Forest,5424.528301886792
1050000.0,"Mornington Road, Chingford",Semi-Detached,4.0,2.0,131.0,51.6341076,0.001975,Waltham Forest,8015.267175572519
1050000.0,"Colworth Road, Leytonstone",Terraced,6.0,3.0,171.0,51.5745168,0.0078987,Waltham Forest,6140.350877192983
950000.0,"Barrett Road, London E17",Terraced,5.0,2.0,143.0,51.5843163,-0.0055456,Waltham Forest,6643.356643356643
925000.0,"Stainforth Road, Walthamstow",House,3.0,2.0,174.0,51.5841046,-0.0178263,Waltham Forest,5316.091954022989
895000.0,"Ravenswood Road, Walthamstow, London",House,3.0,1.0,110.0,51.5834535,-0.0082904,Waltham Forest,8136.363636363636
885000.0,"Warren Road, London, E4",Semi-Detached,4.0,3.0,203.0,51.3572677,0.1084637,Waltham Forest,4359.605911330049
875000.0,"Lea Bridge Road, Walthamstow, London, E10",Terraced,6.0,2.0,175.0,51.5668178,-0.0344692,Waltham Forest,5000.0
850000.0,"Pretoria Avenue, London",End of Terrace,3.0,1.0,943.0,51.5826857,-0.0337283,Waltham Forest,901.3785790031814
450000.0,"Theydon Street, Walthamstow",Maisonette,2.0,1.0,74.0,51.5723418,-0.0289436,Waltham Forest,6081.081081081081
850000.0,"The Risings, London",Semi-Detached,3.0,1.0,100.0,51.5856813,0.0025913,Waltham Forest,8500.0
825000.0,"Melbourne Road, Walthamstow, London, E17",Terraced,3.0,1.0,110.0,51.5717933,-0.0158366,Waltham Forest,7500.0
825000.0,"Hainault Road, LONDON",Semi-Detached,3.0,2.0,883.0,51.5945439,0.1161055,Waltham Forest,934.3148357870896
800000.0,"Byron Road, Walthamstow, London, E17",Terraced,3.0,1.0,81.0,51.5881506,-0.017724,Waltham Forest,9876.543209876543
240000.0,"Tower Mews, Walthamstow",Apartment,1.0,1.0,51.0,51.5841167,-0.0197366,Waltham Forest,4705.882352941177
800000.0,"Waterhall Avenue, Highams Park",House,3.0,1.0,90.0,51.618152,0.0079444,Waltham Forest,8888.888888888889
800000.0,"Dunedin Road, London",House,5.0,2.0,146.0,51.5576836,-0.0124826,Waltham Forest,5479.45205479452
800000.0,"Apollo Place, Leytonstone, London, E11",House,5.0,2.0,175.0,51.5586939,0.0052712,Waltham Forest,4571.428571428572
800000.0,"Vicarage Road, Leyton, E10",House,4.0,1.0,107.0,51.5712612,-0.0178574,Waltham Forest,7476.6355140186915
800000.0,"Kings Head Hill, Chingford",House,4.0,2.0,182.0,51.6317731,-0.0023913,Waltham Forest,4395.604395604396
790000.0,"Garner Road, Walthamstow, London, E17",Terraced,5.0,2.0,165.0,51.6003412,-0.008029,Waltham Forest,4787.878787878788
775000.0,"Beacontree Avenue, Walthamstow E17",Semi-Detached,4.0,2.0,131.0,51.5959727,0.0044424,Waltham Forest,5916.030534351145
775000.0,"Warren Road, Leyton, London, E10",Terraced,5.0,2.0,190.0,51.5605438,-0.0023891,Waltham Forest,4078.947368421053
775000.0,"Garner Road, Walthamstow E17 4HG",Terraced,5.0,2.0,159.0,51.6003412,-0.008029,Waltham Forest,4874.213836477988
775000.0,"St Johns Road, Walthamstow, London, E17",Terraced,3.0,2.0,160.0,51.59353,-0.0083087,Waltham Forest,4843.75
750000.0,"Pentire Road, Walthamstow, E17",House,4.0,1.0,134.0,51.5978662,0.0011732,Waltham Forest,5597.014925373134
750000.0,"College Road, Walthamstow, E17",House,3.0,1.0,93.0,51.578928,-0.0084371,Waltham Forest,8064.516129032258
750000.0,"Hamilton Road, Walthamstow, E17",Terraced,4.0,2.0,111.0,51.5930687,-0.0333739,Waltham Forest,6756.756756756757
750000.0,"Cranworth Crescent, Chingford , London",Semi-Detached,4.0,2.0,131.0,51.6285068,0.0008425,Waltham Forest,5725.1908396946565
750000.0,"Hawkwood Crescent, London",House,5.0,4.0,211.0,51.6405677,-0.006746,Waltham Forest,3554.5023696682465
750000.0,"Heathcote Grove, London",House,4.0,2.0,168.0,51.6226697,-0.0063323,Waltham Forest,4464.285714285715
725000.0,"Church Road, Leyton, E10",End of Terrace,5.0,4.0,164.0,51.5632509,-0.0159177,Waltham Forest,4420.731707317073
715000.0,"Thorpe Road, London, E7",Terraced,3.0,2.0,121.0,51.5954705,-0.0090104,Waltham Forest,5909.090909090909
710000.0,"King Edward Road, London E17",Terraced,2.0,2.0,87.0,51.5885597,-0.0351224,Waltham Forest,8160.919540229885
